BI00B32DE    TT2094         20220818180D0204030              AVSSH 0.75F B            CCN000001000000001000FN00000000020220901000001000NNM23 20220810164719    1W    00000100000000934000000000032DE    TVYEV-TV000000000000VT328076
BI00B32DE    @TT2093        20220818181F21031ZZ              AVSSHCS-S 1.25FX2 B/P    CCN000000200000000200FN00000000020220901000000200NNM23 20220810162113    1W    00000020000004267300000000032DE    TVYEV-TV000000000000VT228031
BI00B32DE    @TT209D        20220825181E50005ZZ              AVSSCS-S 0.5FX1 DGY/W    CCN000002000000000800FN00000000020220901000000800NNE00 20220810155931    1W    00000040000001909700000000032DE    TVYEV-TV000000000000VV228002
BI00B32DE    @TT209D        20220818181F21031ZZ              AVSSHCS-S 1.25FX2 B/P    CCN000000200000000200FN00000000020220901000000200NNE23 20220810162131    1W    00000020000004267300000000032DE    TVYEV-TV000000000000VV228013
BI00B32DE    TT2102         2022081818007703760              AVSS 0.3F G              CCN000002000000002000FN00000000020221001000002000NNM24 20220810164834    1W    00000200000000496000000000032DE    TVYEV-TV000000000000VT528064
BI00B32DE    TT2104         2022090818007703952              AVSS 0.5F P              CCN000001500000001500FN00000000020221001000001500NNM23 20220810164534    1W    00000150000000674000000000032DE    TVYEV-TV000000000000VT229098
BI00B32DE    TT2103         2022090818007704143              AVSS 1.25F W/B           CCN000002400000002400FN00000000020221001000002400NNM23 20220810164606    1W    00000080000001389000000000032DE    TVYEV-TV000000000000VT129098
BI00B32DE    TT2103         20220908180D0203964              AVSSH 0.5F G/W           CCN000001500000001500FN00000000020221001000001500NNM23 20220810164642    1W    00000150000000689000000000032DE    TVYEV-TV000000000000VT129037
BI00B32DE    TT2101         20220818180D0203945              AVSSH 0.5F W/R           CCN000003000000003000FN00000000020221001000003000NNM21 20220810155848    1W    00000150000000689000000000032DE    TVYEV-TV000000000000VT428040
BI00B32DE    TT2103         20220908180D0204059              AVSSH 0.75F R/L          CCN000002000000002000FN00000000020221001000002000NNM23 20220810164739    1W    00000100000000934000000000032DE    TVYEV-TV000000000000VT129063
BI00B32DE    TT2102         20220908180D0204040              AVSSH 0.75F W            CCN000001000000001000FN00000000020221001000001000NNM23 20220810164759    1W    00000100000000934000000000032DE    TVYEV-TV000000000000VT528054
BI00B32DE    @TT2103        20220915181E50000ZZ              AVSSCS-S 0.5FX1 DGY/BR   CCN000002000000002000FN00000000020221001000002000NNM23 20220810162353    1W    00000040000001909700000000032DE    TVYEV-TV000000000000VT129004
BI00B32DE    @TT2101        20220818181F21031ZZ              AVSSHCS-S 1.25FX2 B/P    CCN000000200000000200FN00000000020221001000000200NNM21 20220810160035    1W    00000020000004267300000000032DE    TVYEV-TV000000000000VT428012
BI00B32DE    @TT2102        20220901181F21031ZZ              AVSSHCS-S 1.25FX2 B/P    CCN000000200000000200FN00000000020221001000000200NNM23 20220810162322    1W    00000020000004267300000000032DE    TVYEV-TV000000000000VT528014
BI00B32DE    @TT209D        20220818181E50005ZZ              AVSSCS-S 0.5FX1 DGY/W    CCN000001200000001200FN00000000020220901000001200NNE21 20220810155931    1W    00000040000001909700000000032DE    TVYEV-TV000000000000VV228002
BI00B32W4    4500198330     2022083018009604030              AVS 0.85 B               CCN000001000000001000FN00000000020220801000001000NNE   20220810091101W42 1W    00000100000001167700000000032W42   HJYHK-J 000000000000OU328008
BI00B32W4    4500198330     2022083018009604060              AVS 0.85 G               CCN000001000000001000FN00000000020220801000001000NNE   20220810091101W42 1W    00000100000001167700000000032W42   HJYHK-J 000000000000OU328009
BI00B32W4    4500198330     2022083018007703930              AVSS 0.5F B              CCN000001500000001500FN00000000020220801000001500NNE   20220810091101W42 1W    00000150000000674000000000032W42   HJYHK-J 000000000000OU328001
BI00B32W4    4500198330     2022083018007703960              AVSS 0.5F G              CCN000001500000001500FN00000000020220801000001500NNE   20220810091101W42 1W    00000150000000674000000000032W42   HJYHK-J 000000000000OU328002
BI00B32W4    4500198330     2022083018007704130              AVSS 1.25F B             CCN000003200000003200FN00000000020220801000003200NNE   20220810091101W42 1W    00000080000001389000000000032W42   HJYHK-J 000000000000OU328003
BI00B32W4    4500198330     2022083018007704160              AVSS 1.25F G             CCN000001600000001600FN00000000020220801000001600NNE   20220810091101W42 1W    00000080000001389000000000032W42   HJYHK-J 000000000000OU328004
BI00B32W4    4500198330     2022083018007704151              AVSS 1.25F O             CCN000001600000001600FN00000000020220801000001600NNE   20220810091101W42 1W    00000080000001389000000000032W42   HJYHK-J 000000000000OU328005
BI00B32W4    4500198330     2022083018007704230              AVSS 2F B                CCN000001000000001000FN00000000020220801000001000NNE   20220810091101W42 1W    00000050000002126400000000032W42   HJYHK-J 000000000000OU328006
BI00B32W4    4500198330     2022083018007704250              AVSS 2F R                CCN000000500000000500FN00000000020220801000000500NNE   20220810091101W42 1W    00000050000002126400000000032W42   HJYHK-J 000000000000OU328007
BI00B32W4    4500198330     2022083018018403730              CAVS 0.3 B               CCN000004000000004000FN00000000020220801000004000NNE   20220810091101W42 1W    00000200000000471000000000032W42   HJYHK-J 000000000000OU328010
BI00B32W4    4500198330     2022083018018403739              CAVS 0.3 B/L             CCN000002000000002000FN00000000020220801000002000NNE   20220810091101W42 1W    00000200000000471000000000032W42   HJYHK-J 000000000000OU328011
BI00B32W4    4500198330     2022083018018403760              CAVS 0.3 G               CCN000002000000002000FN00000000020220801000002000NNE   20220810091101W42 1W    00000200000000471000000000032W42   HJYHK-J 000000000000OU328012
BI00B32W4    4500198330     2022083018018403790              CAVS 0.3 L               CCN000002000000002000FN00000000020220801000002000NNE   20220810091101W42 1W    00000200000000471000000000032W42   HJYHK-J 000000000000OU328013
BI00B32W4    4500198330     2022083018018403740              CAVS 0.3 W               CCN000002000000002000FN00000000020220801000002000NNE   20220810091101W42 1W    00000200000000471000000000032W42   HJYHK-J 000000000000OU328014
BI00B32W4    4500198330     2022083018018403745              CAVS 0.3 W/R             CCN000002000000002000FN00000000020220801000002000NNE   20220810091101W42 1W    00000200000000471000000000032W42   HJYHK-J 000000000000OU328015
BI00B32W4    4500198330     2022083018018403930              CAVS 0.5 B               CCN000004500000004500FN00000000020220801000004500NNE   20220810091101W42 1W    00000150000000677000000000032W42   HJYHK-J 000000000000OU328016
BI00B32W4    4500198330     2022083018018403936              CAVS 0.5 B/G             CCN000001500000001500FN00000000020220801000001500NNE   20220810091101W42 1W    00000150000000677000000000032W42   HJYHK-J 000000000000OU328017
BI00B32W4    4500198330     2022083018018403939              CAVS 0.5 B/L             CCN000001500000001500FN00000000020220801000001500NNE   20220810091101W42 1W    00000150000000677000000000032W42   HJYHK-J 000000000000OU328018
BI00B32W4    4500198330     2022083018018403984              CAVS 0.5 BR/W            CCN000001500000001500FN00000000020220801000001500NNE   20220810091101W42 1W    00000150000000677000000000032W42   HJYHK-J 000000000000OU328019
BI00B32W4    4500198330     2022083018018403960              CAVS 0.5 G               CCN000003000000003000FN00000000020220801000003000NNE   20220810091101W42 1W    00000150000000677000000000032W42   HJYHK-J 000000000000OU328020
BI00B32W4    4500198330     2022083018018403990              CAVS 0.5 L               CCN000003000000003000FN00000000020220801000003000NNE   20220810091101W42 1W    00000150000000677000000000032W42   HJYHK-J 000000000000OU328021
BI00B32W4    4500198330     2022083018018403995              CAVS 0.5 L/R             CCN000001500000001500FN00000000020220801000001500NNE   20220810091101W42 1W    00000150000000677000000000032W42   HJYHK-J 000000000000OU328022
BI00B32W4    4500198330     2022083018018403951              CAVS 0.5 O               CCN000001500000001500FN00000000020220801000001500NNE   20220810091101W42 1W    00000150000000677000000000032W42   HJYHK-J 000000000000OU328023
BI00B32W4    4500198330     2022083018018403952              CAVS 0.5 P               CCN000001500000001500FN00000000020220801000001500NNE   20220810091101W42 1W    00000150000000677000000000032W42   HJYHK-J 000000000000OU328024
BI00B32W4    4500198330     2022083018018403950              CAVS 0.5 R               CCN000003000000003000FN00000000020220801000003000NNE   20220810091101W42 1W    00000150000000677000000000032W42   HJYHK-J 000000000000OU328025
BI00B32W4    4500198330     2022083018018403956              CAVS 0.5 R/G             CCN000001500000001500FN00000000020220801000001500NNE   20220810091101W42 1W    00000150000000677000000000032W42   HJYHK-J 000000000000OU328026
BI00B32W4    4500198330     2022083018018403992              CAVS 0.5 V               CCN000001500000001500FN00000000020220801000001500NNE   20220810091101W42 1W    00000150000000677000000000032W42   HJYHK-J 000000000000OU328027
BI00B32W4    4500198330     2022083018018403940              CAVS 0.5 W               CCN000001500000001500FN00000000020220801000001500NNE   20220810091101W42 1W    00000150000000677000000000032W42   HJYHK-J 000000000000OU328028
BI00B32W4    4500198330     2022083018018403943              CAVS 0.5 W/B             CCN000001500000001500FN00000000020220801000001500NNE   20220810091101W42 1W    00000150000000677000000000032W42   HJYHK-J 000000000000OU328029
BI00B32W4    4500198330     2022083018018403949              CAVS 0.5 W/L             CCN000001500000001500FN00000000020220801000001500NNE   20220810091101W42 1W    00000150000000677000000000032W42   HJYHK-J 000000000000OU328030
BI00B32W4    4500198330     2022083018018403945              CAVS 0.5 W/R             CCN000001500000001500FN00000000020220801000001500NNE   20220810091101W42 1W    00000150000000677000000000032W42   HJYHK-J 000000000000OU328031
BI00B32W4    4500198330     2022083018018403970              CAVS 0.5 Y               CCN000001500000001500FN00000000020220801000001500NNE   20220810091101W42 1W    00000150000000677000000000032W42   HJYHK-J 000000000000OU328032
BI00B32W4    4500198330     2022083018018403975              CAVS 0.5 Y/R             CCN000001500000001500FN00000000020220801000001500NNE   20220810091101W42 1W    00000150000000677000000000032W42   HJYHK-J 000000000000OU328033
BI00B32W4    4500198330     2022083018018404070              CAVS 0.85 Y              CCN000001000000001000FN00000000020220801000001000NNE   20220810091101W42 1W    00000100000000965000000000032W42   HJYHK-J 000000000000OU328034
BI00B32W4    4500198330     2022083018018404130              CAVS 1.25 B              CCN000006400000006400FN00000000020220801000006400NNE   20220810091101W42 1W    00000080000001378000000000032W42   HJYHK-J 000000000000OU328035
BI00B32W4    4500198330     2022083018018404150              CAVS 1.25 R              CCN000001600000001600FN00000000020220801000001600NNE   20220810091101W42 1W    00000080000001378000000000032W42   HJYHK-J 000000000000OU328036
BI00B32W4    4500198330     2022083018018404140              CAVS 1.25 W              CCN000001600000001600FN00000000020220801000001600NNE   20220810091101W42 1W    00000080000001378000000000032W42   HJYHK-J 000000000000OU328037
BI00B32W4    4500198332     2022083018018404091              CAVS 0.85 SB             CCN000006000000006000FN00000000020220801000006000NNE   20220810091102W41 1W    00000100000000965000000000032W41   HJYHK-J 000000000000OT328001
BI00B32W4    @4500198347    20220920181B09116K3              CAVSAS 0.3X2 GY/P        CCN000003500000003500FN00000000020220901000003500NNE   20220810091103W41 1W    00000035000002254000000000032W41   HJYHK-J 000000000000OL129001
BI00B32W4    4500198339     2022100418018403740              CAVS 0.3 W               CCN000006000000006000FN00000000020221001000006000NNE   20220810091106W41 1W    00000200000000471000000000032W41   HJYHK-J 000000000000OO329008
BI00B32W4    4500198339     2022100418018403730              CAVS 0.3 B               CCN000010000000010000FN00000000020221001000010000NNE   20220810091106W41 1W    00000200000000471000000000032W41   HJYHK-J 000000000000OO329002
BI00B32W4    4500198339     2022100418018403750              CAVS 0.3 R               CCN000006000000006000FN00000000020221001000006000NNE   20220810091106W41 1W    00000200000000471000000000032W41   HJYHK-J 000000000000OO329006
BI00B32W4    4500198339     2022100418018403760              CAVS 0.3 G               CCN000006000000006000FN00000000020221001000006000NNE   20220810091106W41 1W    00000200000000471000000000032W41   HJYHK-J 000000000000OO329004
BI00B32W4    4500198339     2022100418018403780              CAVS 0.3 BR              CCN000004000000004000FN00000000020221001000004000NNE   20220810091106W41 1W    00000200000000471000000000032W41   HJYHK-J 000000000000OO329003
BI00B32W4    4500198339     2022100418018403792              CAVS 0.3 V               CCN000010000000010000FN00000000020221001000010000NNE   20220810091106W41 1W    00000200000000471000000000032W41   HJYHK-J 000000000000OO329007
BI00B32W4    4500198339     2022100418018403761              CAVS 0.3 LG              CCN000002000000002000FN00000000020221001000002000NNE   20220810091106W41 1W    00000200000000471000000000032W41   HJYHK-J 000000000000OO329005
BI00B32W4    4500198339     2022100418018403950              CAVS 0.5 R               CCN000001500000001500FN00000000020221001000001500NNE   20220810091106W41 1W    00000150000000677000000000032W41   HJYHK-J 000000000000OO329012
BI00B32W4    4500198339     2022100418018403952              CAVS 0.5 P               CCN000016500000016500FN00000000020221001000016500NNE   20220810091106W41 1W    00000150000000677000000000032W41   HJYHK-J 000000000000OO329011
BI00B32W4    4500198339     2022100418018403970              CAVS 0.5 Y               CCN000009000000009000FN00000000020221001000009000NNE   20220810091106W41 1W    00000150000000677000000000032W41   HJYHK-J 000000000000OO329014
BI00B32W4    4500198339     2022100418018403980              CAVS 0.5 BR              CCN000010500000010500FN00000000020221001000010500NNE   20220810091106W41 1W    00000150000000677000000000032W41   HJYHK-J 000000000000OO329009
BI00B32W4    4500198339     2022100418018403990              CAVS 0.5 L               CCN000024000000024000FN00000000020221001000024000NNE   20220810091106W41 1W    00000150000000677000000000032W41   HJYHK-J 000000000000OO329010
BI00B32W4    4500198339     2022100418018403992              CAVS 0.5 V               CCN000015000000015000FN00000000020221001000015000NNE   20220810091106W41 1W    00000150000000677000000000032W41   HJYHK-J 000000000000OO329013
BI00B32W4    4500198339     2022100418018404030              CAVS 0.85 B              CCN000022000000022000FN00000000020221001000022000NNE   20220810091106W41 1W    00000100000000965000000000032W41   HJYHK-J 000000000000OO329015
BI00B32W4    4500198339     2022100418018404040              CAVS 0.85 W              CCN000019000000019000FN00000000020221001000019000NNE   20220810091106W41 1W    00000100000000965000000000032W41   HJYHK-J 000000000000OO329025
BI00B32W4    4500198339     2022100418018404041              CAVS 0.85 GY             CCN000039000000039000FN00000000020221001000039000NNE   20220810091106W41 1W    00000100000000965000000000032W41   HJYHK-J 000000000000OO329018
BI00B32W4    4500198339     2022100418018404050              CAVS 0.85 R              CCN000044000000044000FN00000000020221001000044000NNE   20220810091106W41 1W    00000100000000965000000000032W41   HJYHK-J 000000000000OO329022
BI00B32W4    4500198339     2022100418018404051              CAVS 0.85 O              CCN000013000000013000FN00000000020221001000013000NNE   20220810091106W41 1W    00000100000000965000000000032W41   HJYHK-J 000000000000OO329020
BI00B32W4    4500198339     2022100418018404052              CAVS 0.85 P              CCN000010000000010000FN00000000020221001000010000NNE   20220810091106W41 1W    00000100000000965000000000032W41   HJYHK-J 000000000000OO329021
BI00B32W4    4500198339     2022100418018404060              CAVS 0.85 G              CCN000017000000017000FN00000000020221001000017000NNE   20220810091106W41 1W    00000100000000965000000000032W41   HJYHK-J 000000000000OO329017
BI00B32W4    4500198339     2022100418018404070              CAVS 0.85 Y              CCN000028000000028000FN00000000020221001000028000NNE   20220810091106W41 1W    00000100000000965000000000032W41   HJYHK-J 000000000000OO329026
BI00B32W4    4500198339     2022100418018404080              CAVS 0.85 BR             CCN000012000000012000FN00000000020221001000012000NNE   20220810091106W41 1W    00000100000000965000000000032W41   HJYHK-J 000000000000OO329016
BI00B32W4    4500198339     2022100418018404090              CAVS 0.85 L              CCN000003000000003000FN00000000020221001000003000NNE   20220810091106W41 1W    00000100000000965000000000032W41   HJYHK-J 000000000000OO329019
BI00B32W4    4500198339     2022100418018404091              CAVS 0.85 SB             CCN000024000000024000FN00000000020221001000024000NNE   20220810091106W41 1W    00000100000000965000000000032W41   HJYHK-J 000000000000OO329023
BI00B32W4    4500198339     2022100418018404092              CAVS 0.85 V              CCN000010000000010000FN00000000020221001000010000NNE   20220810091106W41 1W    00000100000000965000000000032W41   HJYHK-J 000000000000OO329024
BI00B32W4    @4500198339    20221004181B32116Z6              AVSSCS 0.3FX2 DGY/V      CCN000001050000001050FN00000000020221001000001050NNE   20220810091104W41 1W    00000035000002276000000000032W41   HJYHK-J 000000000000OO329001
BI00B32W4    @4500198348    20221004181B09116K3              CAVSAS 0.3X2 GY/P        CCN000002100000002100FN00000000020221001000002100NNE   20220810091105W41 1W    00000035000002254000000000032W41   HJYHK-J 000000000000OP329001
